compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,LogP,TPSA,MolWt,NumHDonors,NumHAcceptors
Acarbose,Mus musculus,UM-HET3,1000 ppm food,8 months,until death,5.0,S,3.0,S,Female,-21.0,S,Yes,30688027,-8.5645,321.17,645.6080000000004,14.0,19.0
Acarbose,Mus musculus,UM-HET3,1000 ppm food,8 months,until death,17.0,S,11.0,S,Male,-8.0,S,Yes,30688027,-8.5645,321.17,645.6080000000004,14.0,19.0
Acarbose,Mus musculus,UM-HET3,400 ppm food,8 months,until death,0.0,NS,2.0,NS,Female,-10.0,S,Yes,30688027,-8.5645,321.17,645.6080000000004,14.0,19.0
Acarbose,Mus musculus,UM-HET3,400 ppm food,8 months,until death,11.0,S,11.0,S,Male,-3.0,NS,Yes,30688027,-8.5645,321.17,645.6080000000004,14.0,19.0
2-(2-hydroxyphenyl)benzothiazole,Mus musculus,UM-HET3,1 ppm food,15 months,until death,-2.0,NS,-1.0,NS,Female,,,Yes,30688027,3.668900000000001,33.120000000000005,227.288,1.0,3.0
2-(2-hydroxyphenyl)benzothiazole,Mus musculus,UM-HET3,1 ppm food,15 months,until death,1.0,NS,1.0,NS,Male,,,Yes,30688027,3.668900000000001,33.120000000000005,227.288,1.0,3.0
CGP37157,Caenorhabditis elegans,N2,50 µM,,,14.9,S,,,Unknown,,,No,30705628,4.768100000000002,29.1,324.2320000000001,1.0,2.0
CGP37157,Caenorhabditis elegans,N2,100 µM,,,10.9,S,,,Unknown,,,No,30705628,4.768100000000002,29.1,324.2320000000001,1.0,2.0
CGP37157,Caenorhabditis elegans,N2,50 µM,,,14.9,S,,,Unknown,,,No,30705628,4.768100000000002,29.1,324.2320000000001,1.0,2.0
Carnosic acid,Caenorhabditis elegans,N2,180 µM,,,16.0,S,21.65,,Unknown,,,No,30758000,4.316100000000005,77.76,332.43999999999994,3.0,3.0
"4,4′-dimethoxychalcone",Caenorhabditis elegans,N2,41.6 µM,,,18.55,S,,,Unknown,,,No,30783116,,,,,
"4,4′-dimethoxychalcone",Drosophila melanogaster,w1118,200 µM,,,17.24,S,,,Unknown,,,No,30783116,,,,,
Glycine,Caenorhabditis elegans,N2,5 µM,,,7.85,S,,,Unknown,,,No,30845140,-0.9702999999999999,63.31999999999999,75.06700000000001,2.0,2.0
Serine,Caenorhabditis elegans,N2,5 mM,,,24.26,S,,,Unknown,,,No,30845140,-1.6093999999999995,83.55,105.09299999999999,3.0,3.0
Chicoric acid,Caenorhabditis elegans,N2,50 µM,,,15.78,S,,,Unknown,,,No,30845140,1.2283999999999988,208.11999999999998,474.37400000000014,6.0,10.0
Chicoric acid,Caenorhabditis elegans,N2,25 µM,,,21.05,S,,,Unknown,,,No,30845140,1.2283999999999988,208.11999999999998,474.37400000000014,6.0,10.0
Glycine,Caenorhabditis elegans,N2,500 µM,,,19.54,S,,,Unknown,,,No,30845140,-0.9702999999999999,63.31999999999999,75.06700000000001,2.0,2.0
Glycine,Caenorhabditis elegans,N2,50 µM,,,17.6,S,,,Unknown,,,No,30845140,-0.9702999999999999,63.31999999999999,75.06700000000001,2.0,2.0
KT135,Caenorhabditis elegans,N2,50 µM,,,10.0,NS,,,Unknown,,,No,30911178,,,,,
ABC52,Caenorhabditis elegans,N2,50 µM,,,14.0,S,,,Unknown,,,No,30911178,,,,,
KLH46,Caenorhabditis elegans,N2,50 µM,,,-43.0,S,,,Unknown,,,No,30911178,,,,,
AA39-3,Caenorhabditis elegans,N2,50 µM,,,-37.0,S,,,Unknown,,,No,30911178,,,,,
KT117,Caenorhabditis elegans,N2,50 µM,,,-31.0,S,,,Unknown,,,No,30911178,,,,,
KT109,Caenorhabditis elegans,N2,50 µM,,,-24.0,S,,,Unknown,,,No,30911178,5.677400000000006,51.02,422.5320000000001,0.0,4.0
JJH248,Caenorhabditis elegans,N2,50 µM,,,-21.0,S,,,Unknown,,,No,30911178,,,,,
Darapladib,Caenorhabditis elegans,N2,50 µM,,,-20.0,S,,,Unknown,,,No,30911178,7.219800000000007,58.44,666.7850000000002,0.0,6.0
KT186,Caenorhabditis elegans,N2,50 µM,,,-16.0,S,,,Unknown,,,No,30911178,,,,,
JJH254,Caenorhabditis elegans,N2,25 µM,,,-16.0,NS,,,Unknown,,,No,30911178,,,,,
ABL127,Caenorhabditis elegans,N2,50 µM,,,-13.0,S,,,Unknown,,,No,30911178,2.6641000000000004,76.15,332.356,0.0,5.0
AA26-9,Caenorhabditis elegans,N2,50 µM,,,-12.0,S,,,Unknown,,,No,30911178,0.34199999999999986,51.02,166.184,0.0,4.0
PF-04457845,Caenorhabditis elegans,N2,50 µM,,,-11.0,NS,,,Unknown,,,No,30911178,5.394000000000003,80.24,455.44000000000005,1.0,5.0
ABC84,Caenorhabditis elegans,N2,50 µM,,,-10.0,S,,,Unknown,,,No,30911178,,,,,
AA74-1,Caenorhabditis elegans,N2,50 µM,,,-8.0,NS,,,Unknown,,,No,30911178,,,,,
JJH250,Caenorhabditis elegans,N2,25 µM,,,-8.0,NS,,,Unknown,,,No,30911178,,,,,
KC03,Caenorhabditis elegans,N2,25 µM,,,-7.0,NS,,,Unknown,,,No,30911178,,,,,
JJH331,Caenorhabditis elegans,N2,50 µM,,,-6.0,NS,,,Unknown,,,No,30911178,,,,,
JW480,Caenorhabditis elegans,N2,50 µM,,,-4.0,NS,,,Unknown,,,No,30911178,5.294300000000004,38.33,333.431,1.0,2.0
JJH322,Caenorhabditis elegans,N2,50 µM,,,1.0,NS,,,Unknown,,,No,30911178,,,,,
KLH45b,Caenorhabditis elegans,N2,50 µM,,,2.0,NS,,,Unknown,,,No,30911178,5.689200000000005,60.25,458.48400000000015,0.0,5.0
KT203,Caenorhabditis elegans,N2,50 µM,,,5.0,NS,,,Unknown,,,No,30911178,5.375600000000006,88.32000000000001,466.54100000000017,1.0,5.0
KT167,Caenorhabditis elegans,N2,50 µM,,,17.0,S,,,Unknown,,,No,30911178,,,,,
ABC23,Caenorhabditis elegans,N2,50 µM,,,35.0,S,,,Unknown,,,No,30911178,,,,,
ABC99,Caenorhabditis elegans,N2,25 µM,,,-46.0,S,,,Unknown,,,No,30911178,2.7390000000000008,82.63,456.8860000000003,0.0,6.0
DH376,Caenorhabditis elegans,N2,50 µM,,,-50.0,S,,,Unknown,,,No,30911178,4.534100000000003,80.48,542.5860000000002,1.0,6.0
KT116,Caenorhabditis elegans,N2,50 µM,,,-34.0,S,,,Unknown,,,No,30911178,,,,,
AA26-8,Caenorhabditis elegans,N2,50 µM,,,-36.0,S,,,Unknown,,,No,30911178,,,,,
AA39-2,Caenorhabditis elegans,N2,50 µM,,,-33.0,S,,,Unknown,,,No,30911178,,,,,
ABC32,Caenorhabditis elegans,N2,50 µM,,,-23.0,S,,,Unknown,,,No,30911178,,,,,
KT138,Caenorhabditis elegans,N2,50 µM,,,-22.0,S,,,Unknown,,,No,30911178,,,,,
ABC90,Caenorhabditis elegans,N2,50 µM,,,-22.0,S,,,Unknown,,,No,30911178,,,,,
ABC45,Caenorhabditis elegans,N2,50 µM,,,-20.0,S,,,Unknown,,,No,30911178,,,,,
ABC16,Caenorhabditis elegans,N2,50 µM,,,-17.0,NS,,,Unknown,,,No,30911178,,,,,
JJH221,Caenorhabditis elegans,N2,50 µM,,,-18.0,S,,,Unknown,,,No,30911178,,,,,
AA26-3,Caenorhabditis elegans,N2,50 µM,,,-15.0,S,,,Unknown,,,No,30911178,,,,,
JMN21,Caenorhabditis elegans,N2,50 µM,,,-14.0,NS,,,Unknown,,,No,30911178,,,,,
AA26-7,Caenorhabditis elegans,N2,50 µM,,,-13.0,NS,,,Unknown,,,No,30911178,,,,,
ABL303,Caenorhabditis elegans,N2,5 µM,,,-12.0,S,,,Unknown,,,No,30911178,,,,,
JW1038,Caenorhabditis elegans,N2,50 µM,,,-11.0,NS,,,Unknown,,,No,30911178,,,,,
KLH40-1,Caenorhabditis elegans,N2,50 µM,,,-11.0,NS,,,Unknown,,,No,30911178,,,,,
Palmostatin B,Caenorhabditis elegans,N2,50 µM,,,-10.0,NS,,,Unknown,,,No,30911178,5.708800000000006,44.760000000000005,376.5370000000001,0.0,4.0
KT195,Caenorhabditis elegans,N2,50 µM,,,-9.0,S,,,Unknown,,,No,30911178,5.816000000000005,60.25,438.5310000000003,0.0,5.0
JW651,Caenorhabditis elegans,N2,50 µM,,,-9.0,NS,,,Unknown,,,No,30911178,6.330200000000004,32.78,515.2810000000002,0.0,3.0
KC07,Caenorhabditis elegans,N2,50 µM,,,-8.0,NS,,,Unknown,,,No,30911178,,,,,
JJH253,Caenorhabditis elegans,N2,50 µM,,,-7.0,NS,,,Unknown,,,No,30911178,,,,,
ABC37,Caenorhabditis elegans,N2,50 µM,,,-7.0,NS,,,Unknown,,,No,30911178,,,,,
KC02,Caenorhabditis elegans,N2,50 µM,,,-6.0,NS,,,Unknown,,,No,30911178,2.5166999999999997,69.39,287.3589999999999,1.0,3.0
JW1036,Caenorhabditis elegans,N2,50 µM,,,-4.0,NS,,,Unknown,,,No,30911178,,,,,
KML29,Caenorhabditis elegans,N2,50 µM,,,-5.0,NS,,,Unknown,,,No,30911178,4.721700000000004,86.69000000000001,549.4200000000002,1.0,7.0
MJN202,Caenorhabditis elegans,N2,50 µM,,,-3.0,NS,,,Unknown,,,No,30911178,,,,,
ABC91,Caenorhabditis elegans,N2,50 µM,,,-3.0,NS,,,Unknown,,,No,30911178,,,,,
ABC36,Caenorhabditis elegans,N2,50 µM,,,0.0,NS,,,Unknown,,,No,30911178,,,,,
Palmostatin M,Caenorhabditis elegans,N2,25 µM,,,1.0,NS,,,Unknown,,,No,30911178,4.595600000000005,63.68000000000001,417.65600000000023,0.0,5.0
MJN200,Caenorhabditis elegans,N2,50 µM,,,1.0,NS,,,Unknown,,,No,30911178,,,,,
URB597,Caenorhabditis elegans,N2,50 µM,,,2.0,NS,,,Unknown,,,No,30911178,3.8736000000000015,81.42,338.4070000000001,2.0,3.0
ABC44,Caenorhabditis elegans,N2,50 µM,,,2.0,NS,,,Unknown,,,No,30911178,2.729400000000001,89.11,576.6980000000005,0.0,8.0
BIA 10-2474,Caenorhabditis elegans,N2,50 µM,,,3.0,NS,,,Unknown,,,No,30911178,2.4161,65.07000000000001,300.3620000000001,0.0,4.0
ABC101,Caenorhabditis elegans,N2,25 µM,,,5.0,NS,,,Unknown,,,No,30911178,,,,,
ABC35,Caenorhabditis elegans,N2,50 µM,,,6.0,NS,,,Unknown,,,No,30911178,,,,,
JW1039,Caenorhabditis elegans,N2,50 µM,,,6.0,NS,,,Unknown,,,No,30911178,,,,,
KT170,Caenorhabditis elegans,N2,50 µM,,,10.0,NS,,,Unknown,,,No,30911178,,,,,
ABC5,Caenorhabditis elegans,N2,25 µM,,,11.0,NS,,,Unknown,,,No,30911178,,,,,
ABC92,Caenorhabditis elegans,N2,25 µM,,,11.0,NS,,,Unknown,,,No,30911178,,,,,
KT172,Caenorhabditis elegans,N2,50 µM,,,13.0,S,,,Unknown,,,No,30911178,5.686000000000005,60.25,452.55800000000033,0.0,5.0
ABC53,Caenorhabditis elegans,N2,50 µM,,,15.0,S,,,Unknown,,,No,30911178,,,,,
JT271-3,Caenorhabditis elegans,N2,50 µM,,,15.0,NS,,,Unknown,,,No,30911178,,,,,
KT120,Caenorhabditis elegans,N2,50 µM,,,17.0,S,,,Unknown,,,No,30911178,,,,,
ABC30,Caenorhabditis elegans,N2,50 µM,,,18.0,NS,,,Unknown,,,No,30911178,,,,,
KC01,Caenorhabditis elegans,N2,50 µM,,,18.0,NS,,,Unknown,,,No,30911178,5.585000000000004,69.39,365.55800000000016,1.0,3.0
ABC26,Caenorhabditis elegans,N2,50 µM,,,22.0,S,,,Unknown,,,No,30911178,,,,,
BIA 10-2639,Caenorhabditis elegans,N2,50 µM,,,22.0,S,,,Unknown,,,No,30911178,3.1777000000000015,51.02,284.36300000000006,0.0,4.0
KT140,Caenorhabditis elegans,N2,50 µM,,,26.0,S,,,Unknown,,,No,30911178,,,,,
ABC63,Caenorhabditis elegans,N2,50 µM,,,28.0,S,,,Unknown,,,No,30911178,,,,,
ABC28,Caenorhabditis elegans,N2,50 µM,,,29.0,S,,,Unknown,,,No,30911178,,,,,
TM5441 (PAI-1 inhibitor),Mus musculus,UM-HET3,60 ppm food,11 months,until death,0.0,NS,-1.0,NS,Female,,S,Yes,30916479,,,,,
TM5441 (PAI-1 inhibitor),Mus musculus,UM-HET3,60 ppm food,11 months,until death,-4.0,NS,2.0,NS,Male,0.0,NS,Yes,30916479,,,,,
Inulin,Mus musculus,UM-HET3,600 ppm food,11 months,until death,1.0,NS,1.0,NS,Female,0.0,NS,Yes,30916479,,,,,
Inulin,Mus musculus,UM-HET3,600 ppm food,11 months,until death,-2.0,NS,0.0,NS,Male,0.0,NS,Yes,30916479,,,,,
Glycine,Mus musculus,UM-HET3,80000 ppm food,9 months,until death,4.0,S,2.0,NS,Female,-10.0,S,Yes,30916479,-0.9702999999999999,63.31999999999999,75.06700000000001,2.0,2.0
Glycine,Mus musculus,UM-HET3,80000 ppm food,9 months,until death,6.0,S,5.0,S,Male,0.0,NS,Yes,30916479,-0.9702999999999999,63.31999999999999,75.06700000000001,2.0,2.0
Aspirin,Mus musculus,UM-HET3,200 ppm food,11 months,until death,1.0,NS,1.0,NS,Female,0.0,NS,Yes,30916479,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Mus musculus,UM-HET3,200 ppm food,11 months,until death,1.0,NS,2.0,NS,Male,0.0,NS,Yes,30916479,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Mus musculus,UM-HET3,60 ppm food,11 months,until death,1.0,NS,-1.0,NS,Female,0.0,NS,Yes,30916479,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Mus musculus,UM-HET3,60 ppm food,11 months,until death,-1.0,NS,3.0,NS,Male,0.0,NS,Yes,30916479,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Rapamycin,Caenorhabditis elegans,N2,50 µM,,,14.14,S,,,Unknown,,,No,30970250,6.180600000000006,195.42999999999995,914.1870000000001,3.0,13.0
Valproic acid,Caenorhabditis elegans,N2,50 µM,,,13.24,S,,,Unknown,,,No,30970250,2.2874,37.3,144.214,1.0,1.0
Felbinac,Caenorhabditis elegans,N2,50 µM,,,10.49,S,,,Unknown,,,No,30970250,2.9807000000000006,37.3,212.24799999999996,1.0,1.0
Tanespimycin,Caenorhabditis elegans,N2,25 µM,,,54.16,S,,,Unknown,,,No,30970250,2.537600000000001,166.28,585.6980000000004,4.0,9.0
Monorden,Caenorhabditis elegans,N2,50 µM,,,24.55,S,,,Unknown,,,No,30970250,2.691600000000002,96.36,364.781,2.0,6.0
Metamizole,Caenorhabditis elegans,N2,10 µM,,,18.3,S,23.2,,Unknown,,,No,31089188,0.7659199999999999,84.54,311.36300000000006,1.0,6.0
Anisomycin,Caenorhabditis elegans,N2,10 µM,,,-4.7,NS,-3.2,,Unknown,,,No,31089188,0.5020999999999993,67.79,265.30899999999997,2.0,5.0
Alsterpaullone,Caenorhabditis elegans,N2,10 µM,,,12.55,S,11.55,,Unknown,,,No,31089188,3.2377000000000002,88.03,293.28200000000004,2.0,3.0
Metamizole,Caenorhabditis elegans,N2,1 µM,,,18.3,S,19.0,,Unknown,,,No,31089188,0.7659199999999999,84.54,311.36300000000006,1.0,6.0
Azacytidine,Caenorhabditis elegans,N2,1 µM,,,25.8,S,19.4,,Unknown,,,No,31089188,-3.167999999999999,143.72000000000003,244.207,4.0,9.0
Anisomycin,Caenorhabditis elegans,N2,1 µM,,,21.96,S,23.13,,Unknown,,,No,31089188,0.5020999999999993,67.79,265.30899999999997,2.0,5.0
N-acetyl-L-cysteine,Drosophila melanogaster,,1 mg/ml,,,3.8,S,,,Female,,,No,31115735,-0.4945,66.4,163.198,3.0,3.0
Spermidine,Adineta vaga,,100 μM,,,79.0,S,,,Unknown,,,No,31185582,-0.33629999999999843,64.07,145.25,3.0,3.0
Spermidine,Philodina acuticornis,,100 μM,,,81.0,S,,,Unknown,,,No,31185582,-0.33629999999999843,64.07,145.25,3.0,3.0
Cyclic adenosine monophosphate,Adineta vaga,,100 μM,,,-2.0,NS,,,Unknown,,,No,31185582,-0.8173999999999999,154.83999999999997,329.20900000000006,3.0,10.0
Cyclic adenosine monophosphate,Philodina acuticornis,,100 μM,,,-1.0,NS,,,Unknown,,,No,31185582,-0.8173999999999999,154.83999999999997,329.20900000000006,3.0,10.0
Sodium azide,Adineta vaga,,100 μM,,,-67.0,S,,,Unknown,,,No,31185582,-2.1299,58.7,65.011,0.0,0.0
Kynurenic acid,Adineta vaga,,100 μM,,,44.0,S,,,Unknown,,,No,31185582,1.2263,70.16,189.17,2.0,2.0
Sodium azide,Philodina acuticornis,,100 μM,,,-18.0,S,,,Unknown,,,No,31185582,-2.1299,58.7,65.011,0.0,0.0
Kynurenic acid,Philodina acuticornis,,100 μM,,,55.0,S,,,Unknown,,,No,31185582,1.2263,70.16,189.17,2.0,2.0
Rosmarinic acid,Caenorhabditis elegans,N2,180 μM,,,63.23,S,40.29,,Unknown,,,No,31206890,1.7613000000000012,144.52,360.31800000000004,5.0,7.0
Rosmarinic acid,Caenorhabditis elegans,N2,120 μM,,,49.28,S,31.57,,Unknown,,,No,31206890,1.7613000000000012,144.52,360.31800000000004,5.0,7.0
Rosmarinic acid,Caenorhabditis elegans,N2,60 μM,,,40.04,S,16.82,,Unknown,,,No,31206890,1.7613000000000012,144.52,360.31800000000004,5.0,7.0
Uracil,Caenorhabditis elegans,N2,0.5 mM,,,0.0,NS,,,Unknown,,,No,31232697,-0.9368000000000001,65.72,112.08799999999998,2.0,2.0
Cytidine,Caenorhabditis elegans,N2,0.5 mM,,,9.83,S,,,Unknown,,,No,31232697,-2.562999999999999,130.83,243.21900000000002,4.0,8.0
Thymine,Caenorhabditis elegans,N2,10 mM,,,6.03,S,,,Unknown,,,No,31232697,-0.6283800000000002,65.72,126.115,2.0,2.0
Thymidine,Caenorhabditis elegans,N2,0.5 mM,,,0.0,NS,,,Unknown,,,No,31232697,-1.5142799999999992,104.55000000000001,242.231,3.0,6.0
Orotate,Caenorhabditis elegans,N2,0.5 mM,,,14.8,S,,,Unknown,,,No,31232697,-2.5732999999999997,105.85,155.08899999999997,2.0,4.0
Thymine,Caenorhabditis elegans,N2,0.1 mM,,,0.0,NS,,,Unknown,,,No,31232697,-0.6283800000000002,65.72,126.115,2.0,2.0
Thymine,Caenorhabditis elegans,N2,2 mM,,,18.3,S,,,Unknown,,,No,31232697,-0.6283800000000002,65.72,126.115,2.0,2.0
Thymine,Caenorhabditis elegans,N2,0.5 mM,,,15.23,S,,,Unknown,,,No,31232697,-0.6283800000000002,65.72,126.115,2.0,2.0
Alpha-ketoglutarate,Drosophila melanogaster,WDah,5 µM,,,8.54,S,,,Female,,,No,31242135,-0.49509999999999993,91.67,146.09799999999998,2.0,3.0
Cucurbitacin B,Saccharomyces cerevisiae,K6001,1 µM,,,38.13,S,,,Unknown,,,No,31281576,3.4993000000000034,138.20000000000002,558.7120000000004,3.0,8.0
Cucurbitacin B,Saccharomyces cerevisiae,K6001,0.3 μM,,,28.78,S,,,Unknown,,,No,31281576,3.4993000000000034,138.20000000000002,558.7120000000004,3.0,8.0
Cucurbitacin B,Saccharomyces cerevisiae,K6001,0.1 μM,,,28.06,S,,,Unknown,,,No,31281576,3.4993000000000034,138.20000000000002,558.7120000000004,3.0,8.0
Resveratrol,Saccharomyces cerevisiae,K6001,10 μM,,,29.93,S,,,Unknown,,,No,31281576,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Carnosol,Caenorhabditis elegans,N2,180 μM,,,19.02,S,25.81,,Unknown,,,No,31341531,4.2869000000000055,66.76,330.424,2.0,4.0
Phosphatidylcholine,Caenorhabditis elegans,N2,10 mg/L,,,17.76,S,,,Unknown,,,No,31379987,,,,,
Phosphatidylcholine,Caenorhabditis elegans,N2,100 mg/L,,,15.0,S,,,Unknown,,,No,31379987,,,,,
Caffeine,Caenorhabditis elegans,N2,1 mM,,,16.42,S,,,Unknown,,,No,31432005,-1.0293,61.82,194.194,0.0,6.0
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,100 µM,,,12.85,S,,,Unknown,,,No,31432005,2.2332000000000014,197.36999999999998,458.37500000000017,8.0,11.0
Theobromine,Caenorhabditis elegans,N2,1 mM,,,-0.85,NS,,,Unknown,,,No,31432005,-1.0397,72.68,180.16699999999997,1.0,5.0
Theophylline,Caenorhabditis elegans,N2,1 mM,,,16.78,S,,,Unknown,,,No,31432005,-1.0397000000000005,72.68,180.167,1.0,5.0
Theophylline,Caenorhabditis elegans,N2,5 mM,,,25.59,S,,,Unknown,,,No,31432005,-1.0397000000000005,72.68,180.167,1.0,5.0
Caffeine,Caenorhabditis elegans,N2,5 mM,,,31.9,S,,,Unknown,,,No,31432005,-1.0293,61.82,194.194,0.0,6.0
Metformin,Caenorhabditis elegans,N2,100 mM,,,24.2,S,,,Unknown,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,50 mM,,,36.9,S,,,Unknown,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,25 mM,,,32.73,S,,,Unknown,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,12.5 mM,,,26.52,S,,,Unknown,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,6.25 mM,,,1.65,NS,,,Unknown,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Agmatine,Caenorhabditis elegans,N2,25 mM,,,5.32,NS,,,Unknown,,,No,31474368,-1.0012999999999992,90.41999999999999,130.195,3.0,2.0
Agmatine,Drosophila melanogaster,wDah,10 mM,,,4.8,S,,,Female,,,No,31474368,-1.0012999999999992,90.41999999999999,130.195,3.0,2.0
Agmatine,Drosophila melanogaster,wDah,2.5 mM,,,8.7,S,,,Female,,,No,31474368,-1.0012999999999992,90.41999999999999,130.195,3.0,2.0
Agmatine,Drosophila melanogaster,wDah,1 mM,,,3.2,S,,,Female,,,No,31474368,-1.0012999999999992,90.41999999999999,130.195,3.0,2.0
Metformin,Drosophila melanogaster,wDah,50 mM,,,-52.93,S,,,Female,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Drosophila melanogaster,wDah,5 mM,,,2.39,NS,,,Female,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Drosophila melanogaster,wDah,0.5 mM,,,1.56,NS,,,Female,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Drosophila melanogaster,wDah,50 mM,,,-47.12,S,,,Female,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Drosophila melanogaster,wDah,5 mM,,,5.41,S,,,Female,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Drosophila melanogaster,wDah,0.5 mM,,,17.24,S,,,Female,,,No,31474368,-1.243829999999999,91.49,129.167,3.0,1.0
Nordihydroguaiaretic acid,Caenorhabditis elegans,N2,100 µM,,,21.4,S,,,Unknown,,,No,31602311,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Hydralazine,Caenorhabditis elegans,N2,100 µM,,,20.0,S,,,Unknown,,,No,31659167,0.9153999999999995,63.83,160.18,2.0,4.0
Betula utilis extract,Caenorhabditis elegans,N2,100 μg/ml,,,25.72,S,,,Unknown,,,No,31669661,,,,,
Betula utilis extract,Caenorhabditis elegans,N2,10 μg/ml,,,21.79,S,,,Unknown,,,No,31669661,,,,,
Betula utilis extract,Caenorhabditis elegans,N2,50 μg/ml,,,35.99,S,,,Unknown,,,No,31669661,,,,,
Berberine,Mus musculus,C57BL/6J,50 ppm bodyweight orally in saline,18 months,4 months,16.0,S,,,Male,0.0,NS,No,31773901,3.096300000000001,40.8,336.36700000000013,0.0,4.0
Ellagic acid,Drosophila melanogaster,Canton-S,200 µM,,,24.96,S,27.7,,Unknown,,,No,31786733,1.3128,141.34,302.19399999999996,4.0,8.0
Ellagic acid,Drosophila melanogaster,Canton-S,100 µM,,,15.43,S,16.6,,Unknown,,,No,31786733,1.3128,141.34,302.19399999999996,4.0,8.0
Ellagic acid,Drosophila melanogaster,Canton-S,200 µM,,,26.22,S,23.8,,Unknown,,,No,31786733,1.3128,141.34,302.19399999999996,4.0,8.0
Ellagic acid,Drosophila melanogaster,Canton-S,100 µM,,,-3.67,NS,0.0,,Unknown,,,No,31786733,1.3128,141.34,302.19399999999996,4.0,8.0
Capsaicin,Drosophila melanogaster,w1118,1×10^09mol/L,,,-5.43,NS,,,Unknown,,,No,31790803,3.789600000000002,58.56,305.41800000000006,2.0,3.0
Capsaicin,Drosophila melanogaster,w1118,1×10^10mol/L,,,-3.87,NS,,,Unknown,,,No,31790803,3.789600000000002,58.56,305.41800000000006,2.0,3.0
Capsaicin,Drosophila melanogaster,w1118,1×10^10mol/L,,,6.22,S,-2.0,,Unknown,,,No,31790803,3.789600000000002,58.56,305.41800000000006,2.0,3.0
Capsaicin,Drosophila melanogaster,w1118,1×10^09mol/L,,,-0.99,NS,,,Unknown,,,No,31790803,3.789600000000002,58.56,305.41800000000006,2.0,3.0
Hypotaurine,Caenorhabditis elegans,N2,10 mM,,,18.27,S,,,Unknown,,,No,31799533,-0.8331999999999997,63.31999999999999,109.14999999999999,2.0,2.0
Alpha-ketoglutarate,Caenorhabditis briggsae,AF16,8 mM,,,7.69,NS,,,Unknown,,,No,31820364,-0.49509999999999993,91.67,146.09799999999998,2.0,3.0
Alpha-ketoglutarate,Caenorhabditis briggsae,HK104,8 mM,,,-7.89,NS,,,Unknown,,,No,31820364,-0.49509999999999993,91.67,146.09799999999998,2.0,3.0
Alpha-ketoglutarate,Caenorhabditis elegans,MY16,8 mM,,,56.25,S,,,Unknown,,,No,31820364,-0.49509999999999993,91.67,146.09799999999998,2.0,3.0
Alpha-ketoglutarate,Caenorhabditis briggsae,JU1348,8 mM,,,-3.85,NS,,,Unknown,,,No,31820364,-0.49509999999999993,91.67,146.09799999999998,2.0,3.0
Thioflavin T,Caenorhabditis briggsae,HK104,50 μM,,,10.53,S,,,Unknown,,,No,31820364,0.7712199999999996,7.12,318.87300000000005,0.0,2.0
Thioflavin T,Caenorhabditis elegans,N2,50 μM,,,27.78,S,,,Unknown,,,No,31820364,0.7712199999999996,7.12,318.87300000000005,0.0,2.0
Thioflavin T,Caenorhabditis elegans,MY16,50 μM,,,75.0,S,,,Unknown,,,No,31820364,0.7712199999999996,7.12,318.87300000000005,0.0,2.0
Resveratrol,Caenorhabditis briggsae,JU1348,100 μM,,,4.0,NS,,,Unknown,,,No,31820364,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Caenorhabditis briggsae,HK104,100 μM,,,2.99,NS,,,Unknown,,,No,31820364,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Caenorhabditis elegans,N2,100 μM,,,5.36,S,,,Unknown,,,No,31820364,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Caenorhabditis elegans,N2,100 μM,,,11.76,S,,,Unknown,,,No,31820364,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Caenorhabditis elegans,MY16,100 μM,,,20.0,S,,,Unknown,,,No,31820364,2.973800000000002,60.69,228.24699999999999,3.0,3.0
