compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,dosage_value,dose_g_per_L,dose_g_per_kg,dose_iu,dose_mg,dose_mg_per_100ml,dose_mg_per_L,dose_mg_per_kg,dose_mg_per_ml,dose_missing,dose_molarity,dose_ng_per_ml,dose_percent,dose_ppm,dose_unknown,dose_µg_per_ml
Sulfamerazine,Rattus norvegicus,,250 mg/kg,,,13.84,S,,,Male,,,No,620944,250.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sulfamerazine,Rattus norvegicus,,250 mg/kg,,,36.21,S,,,Female,,,No,620944,250.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Beta-aminopropionitrile fumarate,Mus musculus,LAF/J,3000 ppm water,2 months,18 months,5.0,S,0.0,NS,Male,0.0,NS,No,689120,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beta-aminopropionitrile fumarate,Mus musculus,LAF/J,3000 ppm water,2 months,12 months,5.0,S,8.0,NS,Male,0.0,NS,No,689120,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beta-aminopropionitrile fumarate,Mus musculus,LAF/J,3000 ppm water,2 months,6 months,0.0,NS,-2.0,NS,Male,0.0,NS,No,689120,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beta-aminopropionitrile fumarate,Mus musculus,LAF/J,1000 ppm water,2 months,18 months,6.0,S,7.0,NS,Male,0.0,NS,No,689120,1000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beta-aminopropionitrile fumarate,Mus musculus,LAF/J,1000 ppm water,2 months,12 months,6.0,S,-1.0,NS,Male,0.0,NS,No,689120,1000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beta-aminopropionitrile fumarate,Mus musculus,LAF/J,1000 ppm water,2 months,6 months,5.0,S,-1.0,NS,Male,0.0,NS,No,689120,1000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
p-fluorophenylalanine,Mus musculus,CBA,2 mM water,12 months,4 weeks,-5.0,NS,,,Female,0.0,,No,689376,0.002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.4 mM water,12 months,4 weeks,-14.0,S,,,Female,0.0,,No,689376,0.0004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.08 mM water,12 months,4 weeks,0.0,NS,,,Female,-2.0,,No,689376,8e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,2 mM water,1 month,4 weeks,-7.0,NS,,,Female,-12.0,,No,689376,0.002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.4 mM water,1 month,4 weeks,-3.0,NS,,,Female,-3.0,,No,689376,0.0004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.08 mM water,1 month,4 weeks,-3.0,NS,,,Female,-4.0,,No,689376,8e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,2 mM water,12 months,4 weeks,3.0,NS,,,Male,-4.0,,No,689376,0.002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.4 mM water,12 months,4 weeks,0.0,NS,,,Male,-7.0,,No,689376,0.0004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.08 mM water,12 months,4 weeks,-8.0,NS,,,Male,-2.0,,No,689376,8e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,2 mM water,1 month,4 weeks,-10.0,NS,,,Male,6.0,,No,689376,0.002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.4 mM water,1 month,4 weeks,-15.0,S,,,Male,7.0,,No,689376,0.0004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p-fluorophenylalanine,Mus musculus,CBA,0.08 mM water,1 month,4 weeks,-6.0,NS,,,Male,5.0,,No,689376,8e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Hexachlorophene,Mus musculus,XVII/G,150 ppm food,1 month,until death,-7.0,NS,,,Female,,,No,728888,150.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Hexachlorophene,Mus musculus,XVII/G,150 ppm food,1 month,until death,9.0,NS,,,Male,,,No,728888,150.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Hexachlorophene,Mus musculus,C57B1,150 ppm food,1 month,until death,-9.0,NS,,,Female,,,No,728888,150.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Hexachlorophene,Mus musculus,C57B1,150 ppm food,1 month,until death,6.0,NS,,,Male,,,No,728888,150.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EGTA,Mytilina brevispina,,0.25% on alternate days,,,75.9,,,,Unknown,,,No,804507,0.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Tartrate,Mytilina brevispina,,0.25% on alternate days,,,43.7,,,,Unknown,,,No,804507,0.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Edetate Calcium Disodium,Mytilina brevispina,,0.25% on alternate days,,,49.4,,,,Unknown,,,No,804507,0.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Citrate,Mytilina brevispina,,0.25% on alternate days,,,51.7,,,,Unknown,,,No,804507,0.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Dehydroascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,0.0,NS,,,Male,,,No,819283,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Dehydroascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,0.0,NS,,,Male,,,No,819283,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-4.3,,,,Male,,,No,819283,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.05 M,,,-6.5,,,,Male,,,No,819283,0.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,-8.7,,,,Male,,,No,819283,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-5.0,,,,Male,,,No,819283,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,0.0,NS,,,Male,,,No,819283,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,0.0,NS,,,Male,,,No,819283,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.0001 M,,,0.0,NS,,,Male,,,No,819283,0.0001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.05 M,,,-12.8,,,,Female,,,No,819283,0.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-6.9,,,,Female,,,No,819283,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,2.0,,,,Female,,,No,819283,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.05 M,,,-4.4,,,,Male,,,No,819283,0.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-1.1,,,,Male,,,No,819283,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,-5.4,,,,Male,,,No,819283,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Levodopa,Mus musculus,Swiss Albino,40000 ppm food,1 month,until death,28.0,S,12.0,S,Male,-13.0,NS,No,850799,40000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Levodopa,Mus musculus,Swiss Albino,20000 ppm food,1 month,until death,15.0,S,12.0,S,Male,-7.0,NS,No,850799,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Levodopa,Mus musculus,Swiss Albino,1000 ppm food,1 month,until death,7.0,NS,-14.0,S,Male,4.0,NS,No,850799,1000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Diethylnitrosamine,Mesocricetus auratus,ENG:ELA,0.25 mg,,,-9.8,S,,,Male,,,No,943562,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Sodium tungstate,Rattus norvegicus,Long-Evans,5 ppm,,,-3.57,NS,-12.18,,Female,,,No,1113208,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sodium tungstate,Rattus norvegicus,Long-Evans,5 ppm,,,-13.37,S,-15.53,,Male,,,No,1113208,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vanadyl sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,12.0,,11.0,S,Female,-14.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vanadyl sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,0.0,,15.0,S,Male,11.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sodium tungstate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-3.0,,2.0,NS,Female,,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sodium tungstate,Mus musculus,Swiss,5 ppm water,after weaning,until death,41.0,,-15.0,NS,Male,,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sodium metaborate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-3.0,,4.0,NS,Female,,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sodium metaborate,Mus musculus,Swiss,5 ppm water,after weaning,until death,30.0,,-6.0,NS,Male,,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Potassium titanium oxalate,Mus musculus,Swiss,5 ppm water,after weaning,until death,0.0,,-4.0,NS,Female,-3.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Potassium titanium oxalate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-6.0,,4.0,NS,Male,11.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Nickelous acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,5.0,,9.0,S,Female,-14.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Nickelous acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-7.0,,9.0,NS,Male,4.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Methylmercury acetate,Mus musculus,Swiss,1 ppm water,after weaning,until death,2.0,,4.0,NS,Female,15.0,,No,1113210,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Methylmercury acetate,Mus musculus,Swiss,1 ppm water,after weaning,until death,2.0,,-16.0,NS,Male,-29.0,,No,1113210,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Mercuric chloride,Mus musculus,Swiss,5 ppm water,after weaning,until death,7.0,,19.0,NS,Female,8.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Mercuric chloride,Mus musculus,Swiss,5 ppm water,after weaning,until death,-10.0,,-18.0,NS,Male,11.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Lead acetate,Mus musculus,Swiss,25 ppm water,after weaning,until death,16.0,,2.0,NS,Female,-3.0,,No,1113210,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Lead acetate,Mus musculus,Swiss,25 ppm water,after weaning,until death,-5.0,,-2.0,NS,Male,11.0,,No,1113210,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beryllium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,11.0,,13.0,NS,Female,-4.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beryllium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-9.0,,-2.0,NS,Male,7.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Barium acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,8.0,,-3.0,NS,Female,0.0,NS,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Barium acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-9.0,,-12.0,S,Male,-4.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Aluminum potassium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-3.0,,3.0,NS,Female,27.0,,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Aluminum potassium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-6.0,,2.0,NS,Male,0.0,NS,No,1113210,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Prednisolone sodium phosphate,Mus musculus,DBA/2J,3-3.2 ppm water,7.7 months,until death,0.0,NS,4.0,NS,Female,0.0,NS,No,1132444,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ascorbic acid,Drosophila melanogaster,Swedish C,0.001 M,,,0.0,NS,,,Male,,,No,1756780,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Swedish C,0.01 M,,,4.4,NS,,,Male,,,No,1756780,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Swedish C,0.1 M,,,0.0,NS,,,Male,,,No,1756780,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,1.7,NS,,,Male,,,No,1756780,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-3.4,S,,,Male,,,No,1756780,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-Gulonolactone,Drosophila melanogaster,Oregon-R,0.008 M,,,-4.5,NS,,,Male,,,No,1756780,0.008,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-Gulonolactone,Drosophila melanogaster,Oregon-R,0.08 M,,,-9.0,S,,,Male,,,No,1756780,0.08,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-Gulonolactone,Drosophila melanogaster,Oregon-R,0.8 M,,,-40.3,S,,,Male,,,No,1756780,0.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Xanthine,Drosophila melanogaster,Oregon-R,0.45 mM,,,1.8,NS,,,Male,,,No,1800135,0.00045000000000000004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-deprenyl,Rattus norvegicus,Fischer 344,0.0025,,,16.7,S,17.0,,Unknown,,,No,2118586,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sodium borate,Drosophila melanogaster,Oregon-R,0.00025 M,,,9.5,S,,,Male,,,No,2325439,0.00025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sodium borate,Drosophila melanogaster,Oregon-R,0.000001,,,0.0,NS,,,Male,,,No,2325439,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sodium borate,Drosophila melanogaster,Oregon-R,0.00001 M,,,1.5,S,,,Male,,,No,2325439,1e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sodium borate,Drosophila melanogaster,Oregon-R,0.0001 M,,,3.0,S,,,Male,,,No,2325439,0.0001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sodium borate,Drosophila melanogaster,Oregon-R,0.001 M,,,-21.2,S,,,Male,,,No,2325439,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
